# BUSCO version is: 5.5.0 
# The lineage dataset is: eudicots_odb10 (Creation date: 2024-01-08, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1291at71240	Complete	h2tg000288l:206201-220623	206201	220623	+	2057.8	1360	https://v10-1.orthodb.org/?query=1291at71240	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
1308at71240	Complete	h2tg000150l:1035093-1025103	1035093	1025103	-	2444.8	1206	https://v10-1.orthodb.org/?query=1308at71240	DNA2/NAM7 helicase, AAA domain
1357at71240	Complete	h2tg000339l:158445-145407	158445	145407	-	2148.4	1323	https://v10-1.orthodb.org/?query=1357at71240	WD40-repeat-containing domain
1506at71240	Complete	h2tg000705l:39029-49932	39029	49932	+	2298.1	1214	https://v10-1.orthodb.org/?query=1506at71240	WD40-repeat-containing domain
1526at71240	Complete	h2tg000629l:20510-6748	20510	6748	-	2263.3	1143	https://v10-1.orthodb.org/?query=1526at71240	Nck-associated protein 1
1566at71240	Complete	h2tg000966l:110489-91782	110489	91782	-	2264.7	1225	https://v10-1.orthodb.org/?query=1566at71240	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
1578at71240	Complete	h2tg000422l:427359-445068	427359	445068	+	2288.9	1338	https://v10-1.orthodb.org/?query=1578at71240	SNF2-related, N-terminal domain
1589at71240	Complete	h2tg000430l:301132-296097	301132	296097	-	2531.5	1201	https://v10-1.orthodb.org/?query=1589at71240	magnesium-chelatase subunit ChlH, chloroplastic
1604at71240	Complete	h2tg000652l:99814-90357	99814	90357	-	1810.2	1080	https://v10-1.orthodb.org/?query=1604at71240	ATPase, AAA-type, conserved site
1674at71240	Complete	h2tg000506l:103464-89418	103464	89418	-	1699.9	1188	https://v10-1.orthodb.org/?query=1674at71240	Nuclear pore complex protein NUP160
1722at71240	Complete	h2tg000297l:816691-807901	816691	807901	-	1800.9	1058	https://v10-1.orthodb.org/?query=1722at71240	FAD-dependent oxidoreductase 2, FAD binding domain
1950at71240	Complete	h2tg000480l:26808-53922	26808	53922	+	2050.5	1270	https://v10-1.orthodb.org/?query=1950at71240	Dicer dimerisation domain
2018at71240	Duplicated	h2tg000417l:39395-32284	39395	32284	-	1580.3	1086	https://v10-1.orthodb.org/?query=2018at71240	WD40 repeat
2018at71240	Duplicated	h2tg000854l:229176-237189	229176	237189	+	1646.7	1080	https://v10-1.orthodb.org/?query=2018at71240	WD40 repeat
2045at71240	Complete	h2tg001328l:53268-33996	53268	33996	-	2162.9	1108	https://v10-1.orthodb.org/?query=2045at71240	Cytoplasmic FMR1-interacting
2065at71240	Complete	h2tg000884l:45966-35484	45966	35484	-	1921.4	1126	https://v10-1.orthodb.org/?query=2065at71240	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
2073at71240	Complete	h2tg000544l:361229-375180	361229	375180	+	2171.3	1483	https://v10-1.orthodb.org/?query=2073at71240	Armadillo-type fold
2143at71240	Complete	h2tg000367l:125503-129680	125503	129680	+	1789.7	1154	https://v10-1.orthodb.org/?query=2143at71240	Sec7 domain
2268at71240	Complete	h2tg000512l:210916-216009	210916	216009	+	2216.7	1228	https://v10-1.orthodb.org/?query=2268at71240	Pentatricopeptide repeat
2327at71240	Complete	h2tg000215l:856546-868057	856546	868057	+	1771.6	1036	https://v10-1.orthodb.org/?query=2327at71240	Polymerase, nucleotidyl transferase domain
2360at71240	Complete	h2tg000396l:422778-416581	422778	416581	-	1892.3	1119	https://v10-1.orthodb.org/?query=2360at71240	Elongator complex protein 1
2395at71240	Complete	h2tg000393l:224589-214810	224589	214810	-	2222.1	1306	https://v10-1.orthodb.org/?query=2395at71240	WD40 repeat
2400at71240	Complete	h2tg000412l:52266-59270	52266	59270	+	1568.5	978	https://v10-1.orthodb.org/?query=2400at71240	Nucleoporin, Nup133/Nup155-like, C-terminal
2421at71240	Complete	h2tg000129l:557480-547842	557480	547842	-	1976.3	1025	https://v10-1.orthodb.org/?query=2421at71240	TRAPP II complex, Trs120
2430at71240	Duplicated	h2tg000131l:772206-791816	772206	791816	+	1963.5	1234	https://v10-1.orthodb.org/?query=2430at71240	Four-carbon acid sugar kinase, N-terminal domain
2430at71240	Duplicated	h2tg000293l:119933-142467	119933	142467	+	1992.7	1247	https://v10-1.orthodb.org/?query=2430at71240	Four-carbon acid sugar kinase, N-terminal domain
2474at71240	Duplicated	h2tg000396l:74568-66286	74568	66286	-	1809.3	1071	https://v10-1.orthodb.org/?query=2474at71240	SPRY domain
2474at71240	Duplicated	h2tg000728l:6373-2	6373	2	-	1662.7	909	https://v10-1.orthodb.org/?query=2474at71240	SPRY domain
2499at71240	Complete	h2tg000194l:853774-878670	853774	878670	+	1883.6	1090	https://v10-1.orthodb.org/?query=2499at71240	DNA ligase
2529at71240	Duplicated	h2tg000029l:586183-575777	586183	575777	-	1757.2	1054	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	h2tg000043l:425917-415485	425917	415485	-	1763.7	1053	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	h2tg000052l:544302-554729	544302	554729	+	1764.4	1054	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	h2tg000149l:12802-25415	12802	25415	+	1778.4	1054	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	h2tg000657l:312383-330421	312383	330421	+	1683.8	1053	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2585at71240	Complete	h2tg000080l:1495363-1505096	1495363	1505096	+	1693.2	1059	https://v10-1.orthodb.org/?query=2585at71240	Tetratricopeptide-like helical
2753at71240	Complete	h2tg000084l:735465-749128	735465	749128	+	2041.8	1221	https://v10-1.orthodb.org/?query=2753at71240	ABC transporter type 1, transmembrane domain
2869at71240	Complete	h2tg000086l:43535-38999	43535	38999	-	1478.6	899	https://v10-1.orthodb.org/?query=2869at71240	WD40 repeat
2873at71240	Complete	h2tg000083l:89938-73726	89938	73726	-	1837.6	1115	https://v10-1.orthodb.org/?query=2873at71240	SNF2-related, N-terminal domain
2884at71240	Complete	h2tg000843l:209233-221009	209233	221009	+	1537.8	1058	https://v10-1.orthodb.org/?query=2884at71240	Tetratricopeptide repeat
2954at71240	Complete	h2tg000978l:51569-67965	51569	67965	+	1901.6	1061	https://v10-1.orthodb.org/?query=2954at71240	ATP-dependent RNA helicase Ski2, C-terminal
2956at71240	Complete	h2tg000352l:977112-972474	977112	972474	-	2182.2	1183	https://v10-1.orthodb.org/?query=2956at71240	Leucine-rich repeat
2984at71240	Complete	h2tg000073l:188321-199942	188321	199942	+	1541.4	1035	https://v10-1.orthodb.org/?query=2984at71240	Symplekin/Pta1, N-terminal
3053at71240	Complete	h2tg000372l:635996-639784	635996	639784	+	2344.7	1130	https://v10-1.orthodb.org/?query=3053at71240	Hydantoinase A/oxoprolinase
3069at71240	Complete	h2tg000302l:2332035-2337641	2332035	2337641	+	1750.0	946	https://v10-1.orthodb.org/?query=3069at71240	Glycoside hydrolase family 38, central domain
3142at71240	Complete	h2tg000150l:625744-619838	625744	619838	-	1854.1	1085	https://v10-1.orthodb.org/?query=3142at71240	SNF2-related, N-terminal domain
3157at71240	Complete	h2tg000463l:385671-397741	385671	397741	+	1402.7	1101	https://v10-1.orthodb.org/?query=3157at71240	Abnormal spindle-like microcephaly-associated protein
3166at71240	Duplicated	h2tg000265l:921647-927770	921647	927770	+	2161.1	1018	https://v10-1.orthodb.org/?query=3166at71240	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
3166at71240	Duplicated	h2tg001029l:19068-12885	19068	12885	-	2120.6	1018	https://v10-1.orthodb.org/?query=3166at71240	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
3221at71240	Complete	h2tg000732l:116750-126798	116750	126798	+	1185.2	718	https://v10-1.orthodb.org/?query=3221at71240	SNF2-related, N-terminal domain
3382at71240	Complete	h2tg000245l:730786-717924	730786	717924	-	1799.6	964	https://v10-1.orthodb.org/?query=3382at71240	Glycoside hydrolase family 2, catalytic domain
3391at71240	Duplicated	h2tg000041l:206101-217782	206101	217782	+	2140.5	1104	https://v10-1.orthodb.org/?query=3391at71240	TATA-binding protein interacting (TIP20)
3391at71240	Duplicated	h2tg000681l:28421-40352	28421	40352	+	2093.0	1116	https://v10-1.orthodb.org/?query=3391at71240	TATA-binding protein interacting (TIP20)
3447at71240	Complete	h2tg000552l:528603-525283	528603	525283	-	1619.3	941	https://v10-1.orthodb.org/?query=3447at71240	Pentatricopeptide repeat
3471at71240	Complete	h2tg000395l:38756-25452	38756	25452	-	1853.1	930	https://v10-1.orthodb.org/?query=3471at71240	P-type ATPase
3475at71240	Complete	h2tg000191l:552311-543590	552311	543590	-	1752.9	1036	https://v10-1.orthodb.org/?query=3475at71240	DNA mismatch repair protein MutS, core
3500at71240	Duplicated	h2tg000254l:24662-33607	24662	33607	+	1578.3	989	https://v10-1.orthodb.org/?query=3500at71240	Tetratricopeptide repeat
3500at71240	Duplicated	h2tg000800l:431990-423045	431990	423045	-	1578.3	989	https://v10-1.orthodb.org/?query=3500at71240	Tetratricopeptide repeat
3501at71240	Duplicated	h2tg000093l:458904-446812	458904	446812	-	1568.6	961	https://v10-1.orthodb.org/?query=3501at71240	Carbohydrate binding module family 20
3501at71240	Duplicated	h2tg000105l:753451-741361	753451	741361	-	1639.2	963	https://v10-1.orthodb.org/?query=3501at71240	Carbohydrate binding module family 20
3501at71240	Duplicated	h2tg000465l:253619-265275	253619	265275	+	1641.3	933	https://v10-1.orthodb.org/?query=3501at71240	Carbohydrate binding module family 20
3595at71240	Complete	h2tg001152l:49706-37112	49706	37112	-	1442.3	1056	https://v10-1.orthodb.org/?query=3595at71240	RNA polymerase II-associated protein 1, C-terminal
3633at71240	Duplicated	h2tg000130l:652185-636044	652185	636044	-	1852.6	1051	https://v10-1.orthodb.org/?query=3633at71240	Tubulin-folding cofactor D
3633at71240	Duplicated	h2tg000153l:2793271-2811378	2793271	2811378	+	1857.2	1051	https://v10-1.orthodb.org/?query=3633at71240	Tubulin-folding cofactor D
3639at71240	Complete	h2tg000123l:656214-662663	656214	662663	+	1348.8	939	https://v10-1.orthodb.org/?query=3639at71240	Condensin-2 complex subunit G2
3732at71240	Complete	h2tg000194l:645126-661672	645126	661672	+	1183.2	874	https://v10-1.orthodb.org/?query=3732at71240	Armadillo-type fold
3734at71240	Complete	h2tg000880l:284027-251592	284027	251592	-	1770.4	1028	https://v10-1.orthodb.org/?query=3734at71240	Transcription initiation factor TFIID subunit 2
3767at71240	Complete	h2tg000480l:171842-166544	171842	166544	-	1475.3	900	https://v10-1.orthodb.org/?query=3767at71240	RNA-dependent RNA polymerase
3870at71240	Complete	h2tg001055l:166093-156050	166093	156050	-	1577.5	942	https://v10-1.orthodb.org/?query=3870at71240	HECT domain
3884at71240	Duplicated	h2tg000200l:455-15060	455	15060	+	2111.4	1215	https://v10-1.orthodb.org/?query=3884at71240	Tyrosine-protein kinase ephrin type A/B receptor-like
3884at71240	Duplicated	h2tg001288l:44480-55761	44480	55761	+	1874.7	1026	https://v10-1.orthodb.org/?query=3884at71240	Tyrosine-protein kinase ephrin type A/B receptor-like
3897at71240	Complete	h2tg000800l:343063-332061	343063	332061	-	1802.2	961	https://v10-1.orthodb.org/?query=3897at71240	Peptidase M16, C-terminal
3930at71240	Complete	h2tg000653l:176634-184935	176634	184935	+	1417.4	1038	https://v10-1.orthodb.org/?query=3930at71240	Kinesin motor domain
3966at71240	Complete	h2tg000560l:167506-173896	167506	173896	+	1983.2	1003	https://v10-1.orthodb.org/?query=3966at71240	Protein TPLATE
3978at71240	Complete	h2tg000403l:108869-99940	108869	99940	-	1604.0	974	https://v10-1.orthodb.org/?query=3978at71240	Trafficking protein particle complex subunit 11
4043at71240	Duplicated	h2tg000160l:240932-225541	240932	225541	-	1873.3	977	https://v10-1.orthodb.org/?query=4043at71240	SH3 domain
4043at71240	Duplicated	h2tg000474l:758981-738843	758981	738843	-	1801.5	977	https://v10-1.orthodb.org/?query=4043at71240	SH3 domain
4088at71240	Complete	h2tg000020l:99879-109809	99879	109809	+	1493.3	984	https://v10-1.orthodb.org/?query=4088at71240	WD40 repeat
4227at71240	Complete	h2tg000083l:106154-120894	106154	120894	+	1483.6	951	https://v10-1.orthodb.org/?query=4227at71240	Peptidase M41
4302at71240	Complete	h2tg001460l:13603-22163	13603	22163	+	1344.1	847	https://v10-1.orthodb.org/?query=4302at71240	AP-3 complex subunit beta
4325at71240	Complete	h2tg000131l:531691-518442	531691	518442	-	1457.0	896	https://v10-1.orthodb.org/?query=4325at71240	Helicase, C-terminal
4403at71240	Missing
4425at71240	Complete	h2tg000187l:76919-63834	76919	63834	-	1549.7	904	https://v10-1.orthodb.org/?query=4425at71240	Nuclear pore protein 84/107
4609at71240	Missing
4757at71240	Complete	h2tg000091l:566353-559220	566353	559220	-	1088.6	644	https://v10-1.orthodb.org/?query=4757at71240	Protein kinase domain
4778at71240	Complete	h2tg000705l:406433-397915	406433	397915	-	1532.7	853	https://v10-1.orthodb.org/?query=4778at71240	PPM-type phosphatase domain
4807at71240	Complete	h2tg000618l:493774-484712	493774	484712	-	1410.3	883	https://v10-1.orthodb.org/?query=4807at71240	Nrap protein, domain 4
4838at71240	Duplicated	h2tg000629l:78683-92504	78683	92504	+	1889.5	982	https://v10-1.orthodb.org/?query=4838at71240	MIF4G-like domain superfamily
4838at71240	Duplicated	h2tg000760l:14213-1	14213	1	-	1788.5	982	https://v10-1.orthodb.org/?query=4838at71240	MIF4G-like domain superfamily
4907at71240	Complete	h2tg000131l:1243126-1222622	1243126	1222622	-	1171.5	747	https://v10-1.orthodb.org/?query=4907at71240	SNF2-related, N-terminal domain
4918at71240	Complete	h2tg001487l:30980-25294	30980	25294	-	1076.1	796	https://v10-1.orthodb.org/?query=4918at71240	BRCT domain
4933at71240	Duplicated	h2tg000039l:2096118-2074510	2096118	2074510	-	1808.2	964	https://v10-1.orthodb.org/?query=4933at71240	DNA mismatch repair protein MutS, C-terminal
4933at71240	Duplicated	h2tg000043l:5316823-5337241	5316823	5337241	+	1735.2	972	https://v10-1.orthodb.org/?query=4933at71240	DNA mismatch repair protein MutS, C-terminal
4933at71240	Duplicated	h2tg000259l:447316-430145	447316	430145	-	1723.7	954	https://v10-1.orthodb.org/?query=4933at71240	DNA mismatch repair protein MutS, C-terminal
5096at71240	Missing
5171at71240	Duplicated	h2tg000166l:61518-55639	61518	55639	-	1612.4	959	https://v10-1.orthodb.org/?query=5171at71240	SNF2-related, N-terminal domain
5171at71240	Duplicated	h2tg001103l:115069-120938	115069	120938	+	1614.6	959	https://v10-1.orthodb.org/?query=5171at71240	SNF2-related, N-terminal domain
5180at71240	Complete	h2tg000800l:288929-295743	288929	295743	+	832.7	684	https://v10-1.orthodb.org/?query=5180at71240	SET domain
5218at71240	Complete	h2tg000654l:1140-5975	1140	5975	+	1799.9	865	https://v10-1.orthodb.org/?query=5218at71240	Translation elongation factor EFG/EF2, domain IV
5269at71240	Complete	h2tg000886l:78629-23438	78629	23438	-	1518.2	899	https://v10-1.orthodb.org/?query=5269at71240	Glycine-tRNA ligase, alpha subunit
5369at71240	Fragmented	h2tg000503l:365917-363137	365917	363137	-	903.1	621	https://v10-1.orthodb.org/?query=5369at71240	Pentatricopeptide repeat
5402at71240	Complete	h2tg001509l:10967-1409	10967	1409	-	1761.5	1045	https://v10-1.orthodb.org/?query=5402at71240	Carbohydrate-binding-like fold
5406at71240	Complete	h2tg001541l:19282-125	19282	125	-	1328.8	681	https://v10-1.orthodb.org/?query=5406at71240	SecA, preprotein cross-linking domain
5407at71240	Complete	h2tg000269l:663904-640692	663904	640692	-	1370.9	757	https://v10-1.orthodb.org/?query=5407at71240	Aminoacyl-tRNA synthetase, class Ia
5427at71240	Complete	h2tg000653l:188786-185712	188786	185712	-	1591.0	880	https://v10-1.orthodb.org/?query=5427at71240	Elongation factor EFG, domain V-like
5504at71240	Complete	h2tg000902l:158080-164665	158080	164665	+	1675.1	900	https://v10-1.orthodb.org/?query=5504at71240	GHMP kinase, C-terminal domain
5623at71240	Complete	h2tg000229l:767208-739404	767208	739404	-	1626.9	851	https://v10-1.orthodb.org/?query=5623at71240	NHL repeat
5633at71240	Complete	h2tg000188l:73818-64170	73818	64170	-	1196.8	932	https://v10-1.orthodb.org/?query=5633at71240	XPG/Rad2 endonuclease
5653at71240	Complete	h2tg000213l:558469-547713	558469	547713	-	1633.3	919	https://v10-1.orthodb.org/?query=5653at71240	Tetratricopeptide repeat
5656at71240	Complete	h2tg000895l:141199-144381	141199	144381	+	1291.6	826	https://v10-1.orthodb.org/?query=5656at71240	Protein of unknown function DUF2921
5663at71240	Complete	h2tg000621l:641087-612079	641087	612079	-	1733.3	882	https://v10-1.orthodb.org/?query=5663at71240	Aminoacyl-tRNA synthetase, class Ia
5687at71240	Complete	h2tg001373l:106340-98322	106340	98322	-	1266.0	1048	https://v10-1.orthodb.org/?query=5687at71240	Zinc finger, RING-type
5699at71240	Complete	h2tg000547l:293531-280810	293531	280810	-	1619.8	837	https://v10-1.orthodb.org/?query=5699at71240	Pep3/Vps18/deep orange
5730at71240	Missing
5943at71240	Complete	h2tg000430l:385454-397028	385454	397028	+	1034.6	818	https://v10-1.orthodb.org/?query=5943at71240	Uncharacterised domain NUC173
6058at71240	Complete	h2tg000674l:30047-37369	30047	37369	+	1674.2	991	https://v10-1.orthodb.org/?query=6058at71240	ATPase, AAA-type, conserved site
6130at71240	Complete	h2tg000624l:57286-68270	57286	68270	+	1075.3	830	https://v10-1.orthodb.org/?query=6130at71240	BTB/POZ domain
6146at71240	Complete	h2tg000650l:125693-116656	125693	116656	-	1522.0	1045	https://v10-1.orthodb.org/?query=6146at71240	Armadillo-type fold
6220at71240	Complete	h2tg000083l:167714-205328	167714	205328	+	1716.8	1012	https://v10-1.orthodb.org/?query=6220at71240	Exportin-1, C-terminal
6428at71240	Complete	h2tg000963l:123-5981	123	5981	+	1394.6	841	https://v10-1.orthodb.org/?query=6428at71240	Peptidase S59, nucleoporin
6441at71240	Complete	h2tg000937l:246100-233289	246100	233289	-	1448.1	947	https://v10-1.orthodb.org/?query=6441at71240	Kinesin motor domain
6442at71240	Complete	h2tg000036l:973412-962455	973412	962455	-	971.4	795	https://v10-1.orthodb.org/?query=6442at71240	Telomerase reverse transcriptase
6496at71240	Complete	h2tg001160l:294282-320703	294282	320703	+	1319.7	831	https://v10-1.orthodb.org/?query=6496at71240	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
6528at71240	Complete	h2tg000367l:115646-125095	115646	125095	+	1215.9	757	https://v10-1.orthodb.org/?query=6528at71240	DNA mismatch repair protein MutS, core
6543at71240	Missing
6642at71240	Complete	h2tg000414l:34618-5651	34618	5651	-	1404.4	850	https://v10-1.orthodb.org/?query=6642at71240	Exportin-1/Importin-beta-like
6650at71240	Complete	h2tg000426l:65264-81451	65264	81451	+	807.8	705	https://v10-1.orthodb.org/?query=6650at71240	DDT domain
6688at71240	Complete	h2tg000404l:39923-48673	39923	48673	+	1453.0	809	https://v10-1.orthodb.org/?query=6688at71240	Glycoside hydrolase, family 77
6689at71240	Complete	h2tg000055l:444889-453648	444889	453648	+	1410.3	779	https://v10-1.orthodb.org/?query=6689at71240	Alpha-1,6-glucosidases, pullulanase-type
6786at71240	Missing
6800at71240	Duplicated	h2tg000243l:42958-30603	42958	30603	-	1492.7	1007	https://v10-1.orthodb.org/?query=6800at71240	TRAPP II complex, Trs120
6800at71240	Duplicated	h2tg001395l:79416-67809	79416	67809	-	1541.5	1035	https://v10-1.orthodb.org/?query=6800at71240	TRAPP II complex, Trs120
6862at71240	Complete	h2tg001160l:214117-199218	214117	199218	-	1333.4	884	https://v10-1.orthodb.org/?query=6862at71240	Peroxisome biogenesis factor 1, N-terminal, psi beta-barrel fold
6890at71240	Complete	h2tg000265l:188796-191549	188796	191549	+	1109.4	783	https://v10-1.orthodb.org/?query=6890at71240	Pentatricopeptide repeat
