# BUSCO version is: 5.5.0 
# The lineage dataset is: eudicots_odb10 (Creation date: 2024-01-08, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
383at71240	Complete	scaffold_4:30827653-30819021	30827653	30819021	-	2643.2	1679	https://v10-1.orthodb.org/?query=383at71240	Armadillo-type fold
491at71240	Complete	scaffold_4:14005852-14022362	14005852	14022362	+	1484.9	1291	https://v10-1.orthodb.org/?query=491at71240	BP28, C-terminal domain
526at71240	Complete	scaffold_2:31491165-31467850	31491165	31467850	-	2856.9	1578	https://v10-1.orthodb.org/?query=526at71240	ABC transporter A
561at71240	Complete	scaffold_5:12389943-12415732	12389943	12415732	+	2374.1	1501	https://v10-1.orthodb.org/?query=561at71240	SNF2-related, N-terminal domain
597at71240	Complete	scaffold_9:24699832-24711184	24699832	24711184	+	2961.4	1548	https://v10-1.orthodb.org/?query=597at71240	Dicer dimerisation domain
640at71240	Complete	scaffold_1:22075305-22095271	22075305	22095271	+	2719.1	1601	https://v10-1.orthodb.org/?query=640at71240	Nucleoporin Nup186/Nup192/Nup205
703at71240	Complete	scaffold_24:592216-577444	592216	577444	-	2689.7	1513	https://v10-1.orthodb.org/?query=703at71240	SNF2-related, N-terminal domain
707at71240	Duplicated	scaffold_43:1318323-1299780	1318323	1299780	-	3125.3	1519	https://v10-1.orthodb.org/?query=707at71240	DHR-1 domain
707at71240	Duplicated	scaffold_84:12795-31368	12795	31368	+	3125.3	1519	https://v10-1.orthodb.org/?query=707at71240	DHR-1 domain
727at71240	Complete	scaffold_11:17942125-17912717	17942125	17912717	-	2380.8	1597	https://v10-1.orthodb.org/?query=727at71240	Bacterial Ig-like, group 2
745at71240	Complete	scaffold_4:5855587-5875768	5855587	5875768	+	2848.7	1656	https://v10-1.orthodb.org/?query=745at71240	S1 domain
769at71240	Complete	scaffold_14:2992895-3010319	2992895	3010319	+	2866.4	1587	https://v10-1.orthodb.org/?query=769at71240	DNA polymerase A
779at71240	Complete	scaffold_8:22534122-22545932	22534122	22545932	+	2197.8	1378	https://v10-1.orthodb.org/?query=779at71240	Tetratricopeptide repeat-containing domain
793at71240	Complete	scaffold_2:33129534-33144752	33129534	33144752	+	2410.0	1719	https://v10-1.orthodb.org/?query=793at71240	Protein virilizer
836at71240	Duplicated	scaffold_3:21276609-21264280	21276609	21264280	-	1848.1	1694	https://v10-1.orthodb.org/?query=836at71240	NT-type C2 domain
836at71240	Duplicated	scaffold_3:22185447-22173326	22185447	22173326	-	1907.5	1721	https://v10-1.orthodb.org/?query=836at71240	NT-type C2 domain
851at71240	Complete	scaffold_7:22351574-22339893	22351574	22339893	-	2240.4	1301	https://v10-1.orthodb.org/?query=851at71240	Sister chromatid cohesion protein
906at71240	Complete	scaffold_3:11652135-11644099	11652135	11644099	-	1590.3	1314	https://v10-1.orthodb.org/?query=906at71240	Putative zinc-finger domain
916at71240	Complete	scaffold_9:12996501-13011038	12996501	13011038	+	2928.2	1681	https://v10-1.orthodb.org/?query=916at71240	1,3-beta-glucan synthase subunit FKS1-like, domain-1
933at71240	Duplicated	scaffold_10:4425496-4440033	4425496	4440033	+	2136.2	1319	https://v10-1.orthodb.org/?query=933at71240	UDP-glucose:Glycoprotein Glucosyltransferase
933at71240	Duplicated	scaffold_2:30359518-30346220	30359518	30346220	-	2132.8	1315	https://v10-1.orthodb.org/?query=933at71240	UDP-glucose:Glycoprotein Glucosyltransferase
945at71240	Complete	scaffold_5:10530075-10507549	10530075	10507549	-	2810.7	1550	https://v10-1.orthodb.org/?query=945at71240	Proteasome activator Blm10, mid region
1064at71240	Complete	scaffold_6:7676227-7653422	7676227	7653422	-	2380.7	1453	https://v10-1.orthodb.org/?query=1064at71240	THO complex, subunitTHOC2, C-terminal
1065at71240	Duplicated	scaffold_2:16661355-16651123	16661355	16651123	-	1907.5	1370	https://v10-1.orthodb.org/?query=1065at71240	Autophagy-related, C-terminal
1065at71240	Duplicated	scaffold_9:7754181-7743328	7754181	7743328	-	1798.3	1370	https://v10-1.orthodb.org/?query=1065at71240	Autophagy-related, C-terminal
1115at71240	Complete	scaffold_10:2183211-2167264	2183211	2167264	-	2064.9	1505	https://v10-1.orthodb.org/?query=1115at71240	ARID DNA-binding domain
1147at71240	Complete	scaffold_2:27688524-27700004	27688524	27700004	+	1370.0	1064	https://v10-1.orthodb.org/?query=1147at71240	tRNA/rRNA methyltransferase, SpoU type
1158at71240	Complete	scaffold_11:10643026-10630387	10643026	10630387	-	2212.6	1491	https://v10-1.orthodb.org/?query=1158at71240	Zinc finger, RING-type
1159at71240	Complete	scaffold_2:24625103-24634949	24625103	24634949	+	1681.4	1431	https://v10-1.orthodb.org/?query=1159at71240	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
1162at71240	Missing
1185at71240	Complete	scaffold_2:19153794-19170757	19153794	19170757	+	1983.2	1268	https://v10-1.orthodb.org/?query=1185at71240	Zinc finger, PHD-type
1212at71240	Complete	scaffold_3:10090737-10116652	10090737	10116652	+	2317.7	1382	https://v10-1.orthodb.org/?query=1212at71240	Mon2, C-terminal
1291at71240	Complete	scaffold_1:32956893-32942471	32956893	32942471	-	2057.8	1360	https://v10-1.orthodb.org/?query=1291at71240	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
1308at71240	Complete	scaffold_2:12716944-12726960	12716944	12726960	+	2443.4	1206	https://v10-1.orthodb.org/?query=1308at71240	DNA2/NAM7 helicase, AAA domain
1357at71240	Complete	scaffold_9:18314254-18327296	18314254	18327296	+	2144.3	1323	https://v10-1.orthodb.org/?query=1357at71240	WD40-repeat-containing domain
1506at71240	Complete	scaffold_7:4970830-4959925	4970830	4959925	-	2297.2	1214	https://v10-1.orthodb.org/?query=1506at71240	WD40-repeat-containing domain
1526at71240	Complete	scaffold_7:8250982-8270057	8250982	8270057	+	2271.7	1143	https://v10-1.orthodb.org/?query=1526at71240	Nck-associated protein 1
1566at71240	Fragmented	scaffold_13:1065621-1056109	1065621	1056109	-	1430.1	756	https://v10-1.orthodb.org/?query=1566at71240	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
1578at71240	Duplicated	scaffold_33:323091-340802	323091	340802	+	2288.1	1338	https://v10-1.orthodb.org/?query=1578at71240	SNF2-related, N-terminal domain
1578at71240	Duplicated	scaffold_80:422352-440061	422352	440061	+	2288.9	1338	https://v10-1.orthodb.org/?query=1578at71240	SNF2-related, N-terminal domain
1589at71240	Complete	scaffold_2:31609740-31614774	31609740	31614774	+	2461.0	1201	https://v10-1.orthodb.org/?query=1589at71240	magnesium-chelatase subunit ChlH, chloroplastic
1604at71240	Complete	scaffold_5:3659916-3651155	3659916	3651155	-	1809.6	1106	https://v10-1.orthodb.org/?query=1604at71240	ATPase, AAA-type, conserved site
1674at71240	Complete	scaffold_9:2457746-2474002	2457746	2474002	+	1699.7	1188	https://v10-1.orthodb.org/?query=1674at71240	Nuclear pore complex protein NUP160
1722at71240	Complete	scaffold_3:14168688-14177477	14168688	14177477	+	1800.8	1058	https://v10-1.orthodb.org/?query=1722at71240	FAD-dependent oxidoreductase 2, FAD binding domain
1950at71240	Complete	scaffold_7:7411512-7390371	7411512	7390371	-	2045.4	1270	https://v10-1.orthodb.org/?query=1950at71240	Dicer dimerisation domain
2018at71240	Duplicated	scaffold_10:2548997-2540984	2548997	2540984	-	1646.7	1080	https://v10-1.orthodb.org/?query=2018at71240	WD40 repeat
2018at71240	Duplicated	scaffold_3:6123158-6116045	6123158	6116045	-	1576.8	1086	https://v10-1.orthodb.org/?query=2018at71240	WD40 repeat
2045at71240	Complete	scaffold_9:13921974-13941261	13921974	13941261	+	2162.9	1108	https://v10-1.orthodb.org/?query=2045at71240	Cytoplasmic FMR1-interacting
2065at71240	Complete	scaffold_4:5840950-5852616	5840950	5852616	+	1924.2	1126	https://v10-1.orthodb.org/?query=2065at71240	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
2073at71240	Complete	scaffold_11:18015250-18029201	18015250	18029201	+	2171.3	1483	https://v10-1.orthodb.org/?query=2073at71240	Armadillo-type fold
2143at71240	Complete	scaffold_7:4244458-4240314	4244458	4240314	-	1783.9	1154	https://v10-1.orthodb.org/?query=2143at71240	Sec7 domain
2268at71240	Complete	scaffold_10:862333-867426	862333	867426	+	2217.1	1228	https://v10-1.orthodb.org/?query=2268at71240	Pentatricopeptide repeat
2327at71240	Duplicated	scaffold_110:22318-33904	22318	33904	+	1735.6	1041	https://v10-1.orthodb.org/?query=2327at71240	Polymerase, nucleotidyl transferase domain
2327at71240	Duplicated	scaffold_5:23157232-23168743	23157232	23168743	+	1771.6	1036	https://v10-1.orthodb.org/?query=2327at71240	Polymerase, nucleotidyl transferase domain
2360at71240	Complete	scaffold_3:11641407-11635536	11641407	11635536	-	1889.1	1119	https://v10-1.orthodb.org/?query=2360at71240	Elongator complex protein 1
2395at71240	Complete	scaffold_9:4768106-4777901	4768106	4777901	+	2222.1	1306	https://v10-1.orthodb.org/?query=2395at71240	WD40 repeat
2400at71240	Complete	scaffold_3:7506085-7513089	7506085	7513089	+	1568.5	978	https://v10-1.orthodb.org/?query=2400at71240	Nucleoporin, Nup133/Nup155-like, C-terminal
2421at71240	Missing
2430at71240	Duplicated	scaffold_1:31932251-31912641	31932251	31912641	-	1963.5	1234	https://v10-1.orthodb.org/?query=2430at71240	Four-carbon acid sugar kinase, N-terminal domain
2430at71240	Duplicated	scaffold_9:2182472-2205046	2182472	2205046	+	1981.9	1248	https://v10-1.orthodb.org/?query=2430at71240	Four-carbon acid sugar kinase, N-terminal domain
2474at71240	Duplicated	scaffold_2:23178642-23171370	23178642	23171370	-	1818.7	1061	https://v10-1.orthodb.org/?query=2474at71240	SPRY domain
2474at71240	Duplicated	scaffold_3:11324204-11315922	11324204	11315922	-	1809.3	1071	https://v10-1.orthodb.org/?query=2474at71240	SPRY domain
2499at71240	Complete	scaffold_3:24814007-24838905	24814007	24838905	+	1883.6	1090	https://v10-1.orthodb.org/?query=2499at71240	DNA ligase
2529at71240	Duplicated	scaffold_10:15184096-15195451	15184096	15195451	+	1718.3	1054	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	scaffold_23:578205-567799	578205	567799	-	1757.2	1054	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	scaffold_37:448594-430556	448594	430556	-	1683.8	1053	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	scaffold_4:24120790-24131222	24120790	24131222	+	1763.7	1053	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	scaffold_58:265453-255026	265453	255026	-	1764.4	1054	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2529at71240	Duplicated	scaffold_5:16179693-16168960	16179693	16168960	-	1768.5	1054	https://v10-1.orthodb.org/?query=2529at71240	Protein kinase domain
2585at71240	Missing
2753at71240	Complete	scaffold_2:29800653-29787045	29800653	29787045	-	2041.7	1223	https://v10-1.orthodb.org/?query=2753at71240	ABC transporter type 1, transmembrane domain
2869at71240	Complete	scaffold_1:6697391-6734547	6697391	6734547	+	1286.8	760	https://v10-1.orthodb.org/?query=2869at71240	WD40 repeat
2873at71240	Complete	scaffold_9:13632634-13648846	13632634	13648846	+	1837.6	1115	https://v10-1.orthodb.org/?query=2873at71240	SNF2-related, N-terminal domain
2884at71240	Complete	scaffold_6:21073944-21062168	21073944	21062168	-	1537.8	1058	https://v10-1.orthodb.org/?query=2884at71240	Tetratricopeptide repeat
2954at71240	Complete	scaffold_8:4198481-4187385	4198481	4187385	-	1890.6	1061	https://v10-1.orthodb.org/?query=2954at71240	ATP-dependent RNA helicase Ski2, C-terminal
2956at71240	Complete	scaffold_4:29001919-28997281	29001919	28997281	-	2183.6	1184	https://v10-1.orthodb.org/?query=2956at71240	Leucine-rich repeat
2984at71240	Complete	scaffold_8:6739922-6751223	6739922	6751223	+	1208.9	981	https://v10-1.orthodb.org/?query=2984at71240	Symplekin/Pta1, N-terminal
3053at71240	Complete	scaffold_8:15223998-15227786	15223998	15227786	+	2344.7	1130	https://v10-1.orthodb.org/?query=3053at71240	Hydantoinase A/oxoprolinase
3069at71240	Duplicated	scaffold_11:1790027-1783358	1790027	1783358	-	1746.0	946	https://v10-1.orthodb.org/?query=3069at71240	Glycoside hydrolase family 38, central domain
3069at71240	Duplicated	scaffold_8:8608699-8603341	8608699	8603341	-	1716.3	946	https://v10-1.orthodb.org/?query=3069at71240	Glycoside hydrolase family 38, central domain
3142at71240	Complete	scaffold_2:12973344-12979218	12973344	12979218	+	1856.3	1084	https://v10-1.orthodb.org/?query=3142at71240	SNF2-related, N-terminal domain
3157at71240	Complete	scaffold_4:9165671-9176961	9165671	9176961	+	1491.6	1077	https://v10-1.orthodb.org/?query=3157at71240	Abnormal spindle-like microcephaly-associated protein
3166at71240	Duplicated	scaffold_11:13711686-13717809	13711686	13717809	+	2161.1	1018	https://v10-1.orthodb.org/?query=3166at71240	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
3166at71240	Duplicated	scaffold_8:2798056-2791873	2798056	2791873	-	2120.6	1018	https://v10-1.orthodb.org/?query=3166at71240	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
3221at71240	Complete	scaffold_9:5437288-5427243	5437288	5427243	-	1185.2	718	https://v10-1.orthodb.org/?query=3221at71240	SNF2-related, N-terminal domain
3382at71240	Complete	scaffold_3:9201527-9214391	9201527	9214391	+	1797.7	964	https://v10-1.orthodb.org/?query=3382at71240	Glycoside hydrolase family 2, catalytic domain
3391at71240	Duplicated	scaffold_12:154176-165857	154176	165857	+	2140.5	1104	https://v10-1.orthodb.org/?query=3391at71240	TATA-binding protein interacting (TIP20)
3391at71240	Duplicated	scaffold_6:18373091-18385024	18373091	18385024	+	2093.0	1116	https://v10-1.orthodb.org/?query=3391at71240	TATA-binding protein interacting (TIP20)
3447at71240	Complete	scaffold_896:0-2519	0	2519	+	1325.4	779	https://v10-1.orthodb.org/?query=3447at71240	Pentatricopeptide repeat
3471at71240	Complete	scaffold_3:5532541-5545731	5532541	5545731	+	1852.9	930	https://v10-1.orthodb.org/?query=3471at71240	P-type ATPase
3475at71240	Complete	scaffold_683:613-9268	613	9268	+	1752.9	1036	https://v10-1.orthodb.org/?query=3475at71240	DNA mismatch repair protein MutS, core
3500at71240	Complete	scaffold_2:25675431-25684376	25675431	25684376	+	1578.3	989	https://v10-1.orthodb.org/?query=3500at71240	Tetratricopeptide repeat
3501at71240	Duplicated	scaffold_4:14506849-14519640	14506849	14519640	+	1637.8	933	https://v10-1.orthodb.org/?query=3501at71240	Carbohydrate binding module family 20
3501at71240	Duplicated	scaffold_5:22199052-22186962	22199052	22186962	-	1639.2	963	https://v10-1.orthodb.org/?query=3501at71240	Carbohydrate binding module family 20
3595at71240	Complete	scaffold_501:8556-21202	8556	21202	+	1423.9	1056	https://v10-1.orthodb.org/?query=3595at71240	RNA polymerase II-associated protein 1, C-terminal
3633at71240	Duplicated	scaffold_16:2022934-2004827	2022934	2004827	-	1857.2	1051	https://v10-1.orthodb.org/?query=3633at71240	Tubulin-folding cofactor D
3633at71240	Duplicated	scaffold_6:27061184-27077829	27061184	27077829	+	1861.7	1051	https://v10-1.orthodb.org/?query=3633at71240	Tubulin-folding cofactor D
3639at71240	Complete	scaffold_6:23389259-23382813	23389259	23382813	-	1344.0	935	https://v10-1.orthodb.org/?query=3639at71240	Condensin-2 complex subunit G2
3732at71240	Complete	scaffold_3:24605240-24621786	24605240	24621786	+	1183.2	874	https://v10-1.orthodb.org/?query=3732at71240	Armadillo-type fold
3734at71240	Complete	scaffold_1:31334049-31314226	31334049	31314226	-	1381.8	847	https://v10-1.orthodb.org/?query=3734at71240	Transcription initiation factor TFIID subunit 2
3767at71240	Complete	scaffold_7:7280494-7285719	7280494	7285719	+	1470.2	901	https://v10-1.orthodb.org/?query=3767at71240	RNA-dependent RNA polymerase
3870at71240	Missing
3884at71240	Duplicated	scaffold_10:9756628-9742032	9756628	9742032	-	2204.4	1214	https://v10-1.orthodb.org/?query=3884at71240	Tyrosine-protein kinase ephrin type A/B receptor-like
3884at71240	Duplicated	scaffold_2:27327894-27342483	27327894	27342483	+	2091.7	1215	https://v10-1.orthodb.org/?query=3884at71240	Tyrosine-protein kinase ephrin type A/B receptor-like
3897at71240	Duplicated	scaffold_10:10845695-10833502	10845695	10833502	-	1788.2	949	https://v10-1.orthodb.org/?query=3897at71240	Peptidase M16, C-terminal
3897at71240	Duplicated	scaffold_2:25764358-25775360	25764358	25775360	+	1802.2	961	https://v10-1.orthodb.org/?query=3897at71240	Peptidase M16, C-terminal
3930at71240	Complete	scaffold_8:12069879-12078167	12069879	12078167	+	1417.4	1038	https://v10-1.orthodb.org/?query=3930at71240	Kinesin motor domain
3966at71240	Complete	scaffold_11:17447824-17441438	17447824	17441438	-	1982.8	1004	https://v10-1.orthodb.org/?query=3966at71240	Protein TPLATE
3978at71240	Complete	scaffold_9:20010693-20001764	20010693	20001764	-	1604.2	974	https://v10-1.orthodb.org/?query=3978at71240	Trafficking protein particle complex subunit 11
4043at71240	Duplicated	scaffold_1:28897602-28877464	28897602	28877464	-	1801.5	977	https://v10-1.orthodb.org/?query=4043at71240	SH3 domain
4043at71240	Duplicated	scaffold_7:8690487-8705871	8690487	8705871	+	1868.5	976	https://v10-1.orthodb.org/?query=4043at71240	SH3 domain
4088at71240	Complete	scaffold_1:21569984-21579907	21569984	21579907	+	1493.3	984	https://v10-1.orthodb.org/?query=4088at71240	WD40 repeat
4227at71240	Complete	scaffold_9:13616418-13601678	13616418	13601678	-	1483.6	951	https://v10-1.orthodb.org/?query=4227at71240	Peptidase M41
4302at71240	Complete	scaffold_2:21764699-21755954	21764699	21755954	-	1496.8	918	https://v10-1.orthodb.org/?query=4302at71240	AP-3 complex subunit beta
4325at71240	Complete	scaffold_1:32176734-32188849	32176734	32188849	+	1456.3	897	https://v10-1.orthodb.org/?query=4325at71240	Helicase, C-terminal
4403at71240	Complete	scaffold_4:9268183-9275479	9268183	9275479	+	1310.3	775	https://v10-1.orthodb.org/?query=4403at71240	tRNA wybutosine-synthesizing protein
4425at71240	Complete	scaffold_2:38046940-38058373	38046940	38058373	+	1561.8	904	https://v10-1.orthodb.org/?query=4425at71240	Nuclear pore protein 84/107
4609at71240	Complete	scaffold_1:20921648-20925844	20921648	20925844	+	1858.9	941	https://v10-1.orthodb.org/?query=4609at71240	Cellulose synthase
4757at71240	Complete	scaffold_1:27245329-27238196	27245329	27238196	-	1088.6	644	https://v10-1.orthodb.org/?query=4757at71240	Protein kinase domain
4778at71240	Complete	scaffold_7:4667715-4676236	4667715	4676236	+	1646.6	876	https://v10-1.orthodb.org/?query=4778at71240	PPM-type phosphatase domain
4807at71240	Missing
4838at71240	Duplicated	scaffold_1:29599645-29613999	29599645	29613999	+	1855.9	987	https://v10-1.orthodb.org/?query=4838at71240	MIF4G-like domain superfamily
4838at71240	Duplicated	scaffold_7:8179759-8165466	8179759	8165466	-	1887.1	982	https://v10-1.orthodb.org/?query=4838at71240	MIF4G-like domain superfamily
4907at71240	Complete	scaffold_1:31486768-31507271	31486768	31507271	+	1171.5	747	https://v10-1.orthodb.org/?query=4907at71240	SNF2-related, N-terminal domain
4918at71240	Complete	scaffold_7:11828440-11822754	11828440	11822754	-	1078.0	772	https://v10-1.orthodb.org/?query=4918at71240	BRCT domain
4933at71240	Duplicated	scaffold_4:19092337-19074447	19092337	19074447	-	1760.8	972	https://v10-1.orthodb.org/?query=4933at71240	DNA mismatch repair protein MutS, C-terminal
4933at71240	Duplicated	scaffold_4:19242502-19222084	19242502	19222084	-	1735.2	972	https://v10-1.orthodb.org/?query=4933at71240	DNA mismatch repair protein MutS, C-terminal
4933at71240	Duplicated	scaffold_5:18273148-18251539	18273148	18251539	-	1810.5	964	https://v10-1.orthodb.org/?query=4933at71240	DNA mismatch repair protein MutS, C-terminal
5096at71240	Complete	scaffold_7:15213937-15220138	15213937	15220138	+	1657.2	929	https://v10-1.orthodb.org/?query=5096at71240	ATP-dependent RNA helicase Ski2, C-terminal
5171at71240	Complete	scaffold_13:2154553-2160432	2154553	2160432	+	1612.4	959	https://v10-1.orthodb.org/?query=5171at71240	SNF2-related, N-terminal domain
5180at71240	Complete	scaffold_2:25818477-25811663	25818477	25811663	-	832.7	684	https://v10-1.orthodb.org/?query=5180at71240	SET domain
5218at71240	Complete	scaffold_7:2870305-2875141	2870305	2875141	+	1710.4	834	https://v10-1.orthodb.org/?query=5218at71240	Translation elongation factor EFG/EF2, domain IV
5269at71240	Complete	scaffold_4:13559358-13609269	13559358	13609269	+	1517.4	898	https://v10-1.orthodb.org/?query=5269at71240	Glycine-tRNA ligase, alpha subunit
5369at71240	Complete	scaffold_7:14452569-14449645	14452569	14449645	-	1358.3	796	https://v10-1.orthodb.org/?query=5369at71240	Pentatricopeptide repeat
5402at71240	Complete	scaffold_1:21244237-21254151	21244237	21254151	+	1754.3	1045	https://v10-1.orthodb.org/?query=5402at71240	Carbohydrate-binding-like fold
5406at71240	Complete	scaffold_1:21720300-21731312	21720300	21731312	+	1555.6	792	https://v10-1.orthodb.org/?query=5406at71240	SecA, preprotein cross-linking domain
5407at71240	Complete	scaffold_5:25776413-25799623	25776413	25799623	+	1370.9	757	https://v10-1.orthodb.org/?query=5407at71240	Aminoacyl-tRNA synthetase, class Ia
5427at71240	Complete	scaffold_8:12081965-12078891	12081965	12078891	-	1590.9	875	https://v10-1.orthodb.org/?query=5427at71240	Elongation factor EFG, domain V-like
5504at71240	Complete	scaffold_9:17818974-17812402	17818974	17812402	-	1677.9	900	https://v10-1.orthodb.org/?query=5504at71240	GHMP kinase, C-terminal domain
5623at71240	Complete	scaffold_6:21378620-21406424	21378620	21406424	+	1624.0	851	https://v10-1.orthodb.org/?query=5623at71240	NHL repeat
5633at71240	Complete	scaffold_8:8390526-8400414	8390526	8400414	+	1209.6	932	https://v10-1.orthodb.org/?query=5633at71240	XPG/Rad2 endonuclease
5653at71240	Complete	scaffold_11:5484132-5493660	5484132	5493660	+	1679.7	895	https://v10-1.orthodb.org/?query=5653at71240	Tetratricopeptide repeat
5656at71240	Complete	scaffold_11:8999072-9002254	8999072	9002254	+	1291.6	826	https://v10-1.orthodb.org/?query=5656at71240	Protein of unknown function DUF2921
5663at71240	Duplicated	scaffold_3:21568132-21546011	21568132	21546011	-	1736.9	885	https://v10-1.orthodb.org/?query=5663at71240	Aminoacyl-tRNA synthetase, class Ia
5663at71240	Duplicated	scaffold_3:22451227-22422219	22451227	22422219	-	1733.3	882	https://v10-1.orthodb.org/?query=5663at71240	Aminoacyl-tRNA synthetase, class Ia
5687at71240	Complete	scaffold_10:3041873-3049887	3041873	3049887	+	1266.0	1048	https://v10-1.orthodb.org/?query=5687at71240	Zinc finger, RING-type
5699at71240	Complete	scaffold_3:6318328-6331049	6318328	6331049	+	1619.8	837	https://v10-1.orthodb.org/?query=5699at71240	Pep3/Vps18/deep orange
5730at71240	Missing
5943at71240	Complete	scaffold_2:31523237-31511655	31523237	31511655	-	1036.9	817	https://v10-1.orthodb.org/?query=5943at71240	Uncharacterised domain NUC173
6058at71240	Complete	scaffold_1:37758635-37765957	37758635	37765957	+	1674.2	991	https://v10-1.orthodb.org/?query=6058at71240	ATPase, AAA-type, conserved site
6130at71240	Complete	scaffold_10:5584825-5590053	5584825	5590053	+	1069.3	819	https://v10-1.orthodb.org/?query=6130at71240	BTB/POZ domain
6146at71240	Missing
6220at71240	Complete	scaffold_9:13554860-13517246	13554860	13517246	-	1716.8	1012	https://v10-1.orthodb.org/?query=6220at71240	Exportin-1, C-terminal
6428at71240	Complete	scaffold_2:29493639-29500608	29493639	29500608	+	1391.9	841	https://v10-1.orthodb.org/?query=6428at71240	Peptidase S59, nucleoporin
6441at71240	Complete	scaffold_4:7484472-7494156	7484472	7494156	+	1448.1	948	https://v10-1.orthodb.org/?query=6441at71240	Kinesin motor domain
6442at71240	Complete	scaffold_2:11379213-11390170	11379213	11390170	+	971.4	795	https://v10-1.orthodb.org/?query=6442at71240	Telomerase reverse transcriptase
6496at71240	Complete	scaffold_1:29917946-29891528	29917946	29891528	-	1319.5	831	https://v10-1.orthodb.org/?query=6496at71240	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
6528at71240	Complete	scaffold_7:4254334-4244902	4254334	4244902	-	1301.5	798	https://v10-1.orthodb.org/?query=6528at71240	DNA mismatch repair protein MutS, core
6543at71240	Missing
6642at71240	Duplicated	scaffold_1:8206107-8234783	8206107	8234783	+	1549.0	850	https://v10-1.orthodb.org/?query=6642at71240	Exportin-1/Importin-beta-like
6642at71240	Duplicated	scaffold_28:2205504-2234471	2205504	2234471	+	1404.4	850	https://v10-1.orthodb.org/?query=6642at71240	Exportin-1/Importin-beta-like
6650at71240	Complete	scaffold_8:9119536-9103342	9119536	9103342	-	1005.4	775	https://v10-1.orthodb.org/?query=6650at71240	DDT domain
6688at71240	Complete	scaffold_5:1281433-1272557	1281433	1272557	-	1411.4	801	https://v10-1.orthodb.org/?query=6688at71240	Glycoside hydrolase, family 77
6689at71240	Complete	scaffold_3:10656064-10646044	10656064	10646044	-	1330.0	779	https://v10-1.orthodb.org/?query=6689at71240	Alpha-1,6-glucosidases, pullulanase-type
6786at71240	Complete	scaffold_1:32595978-32599067	32595978	32599067	+	1629.1	808	https://v10-1.orthodb.org/?query=6786at71240	C2 domain
6800at71240	Complete	scaffold_4:5546469-5558124	5546469	5558124	+	1565.6	1011	https://v10-1.orthodb.org/?query=6800at71240	TRAPP II complex, Trs120
6862at71240	Missing
